,Municipality,Year,Month,Births,Farc Violence,Total Violence,Ratio,post15,post13,FARC
7823,81065,2011,5,19,4,11,0.3636363636363636,0,0,0
7824,81065,2011,11,18,0,2,0.0,0,0,0
7825,81065,2011,10,18,2,2,1.0,0,0,0
7826,81065,2011,9,19,2,11,0.1818181818181818,0,0,0
7827,81220,2011,5,1,1,1,1.0,0,0,1
7828,81300,2011,4,11,0,1,0.0,0,0,0
7829,81300,2011,2,12,0,2,0.0,0,0,0
7830,81300,2011,7,11,2,4,0.5,0,0,0
7831,81300,2011,6,14,0,1,0.0,0,0,0
7832,81300,2011,3,11,0,2,0.0,0,0,0
7833,81300,2011,5,12,0,2,0.0,0,0,0
7834,81300,2011,11,13,0,1,0.0,0,0,0
7835,81300,2011,10,12,1,3,0.3333333333333333,0,0,0
7836,81300,2011,9,5,1,7,0.1428571428571428,0,0,0
7837,81591,2011,3,3,2,3,0.6666666666666666,0,0,0
7838,81736,2011,4,155,0,1,0.0,0,0,0
7839,81736,2011,8,166,0,2,0.0,0,0,0
7840,81736,2011,2,112,0,3,0.0,0,0,0
7841,81736,2011,7,158,1,1,1.0,0,0,0
7842,81736,2011,6,144,1,2,0.5,0,0,0
7843,81736,2011,3,148,1,4,0.25,0,0,0
7844,81736,2011,5,164,1,5,0.2,0,0,0
7845,81736,2011,11,124,2,5,0.4,0,0,0
7846,81736,2011,10,136,2,5,0.4,0,0,0
7847,81736,2011,9,150,0,9,0.0,0,0,0
7848,81794,2011,4,37,6,9,0.6666666666666666,0,0,0
7849,81794,2011,8,39,1,1,1.0,0,0,0
7850,81794,2011,12,54,0,2,0.0,0,0,0
7851,81794,2011,1,37,1,6,0.1666666666666666,0,0,0
7852,81794,2011,2,43,2,14,0.1428571428571428,0,0,0
7853,81794,2011,7,36,6,12,0.5,0,0,0
7854,81794,2011,6,34,3,7,0.4285714285714285,0,0,0
7855,81794,2011,3,39,2,4,0.5,0,0,0
7856,81794,2011,5,52,4,17,0.2352941176470588,0,0,0
7857,81794,2011,11,61,0,2,0.0,0,0,0
7858,81794,2011,10,53,2,4,0.5,0,0,0
7859,81794,2011,9,43,4,9,0.4444444444444444,0,0,0
7860,85001,2011,1,355,1,1,1.0,0,0,1
7861,85001,2011,7,345,1,1,1.0,0,0,0
7862,85001,2011,6,336,0,2,0.0,0,0,0
7863,85001,2011,9,413,0,1,0.0,0,0,0
7864,85010,2011,7,19,0,1,0.0,0,0,0
7865,85010,2011,6,22,0,1,0.0,0,0,0
7866,85010,2011,10,22,0,2,0.0,0,0,0
7867,85015,2011,6,0,0,1,0.0,0,0,0
7868,85136,2011,10,0,1,3,0.3333333333333333,0,0,0
7869,85136,2011,9,0,2,2,1.0,0,0,0
7870,85139,2011,9,8,0,1,0.0,0,0,0
7871,85263,2011,10,4,0,1,0.0,0,0,0
7872,85315,2011,1,0,4,6,0.6666666666666666,0,0,0
7873,85315,2011,6,1,0,1,0.0,0,0,0
7874,85315,2011,3,0,1,2,0.5,0,0,0
7875,85400,2011,2,0,1,1,1.0,0,0,1
7876,85410,2011,6,14,0,1,0.0,0,0,0
7877,85410,2011,3,9,0,1,0.0,0,0,0
7878,85430,2011,10,17,0,1,0.0,0,0,0
7879,8558,2011,1,4,0,1,0.0,0,0,0
7880,8573,2011,5,3,0,1,0.0,0,0,0
7881,86001,2011,4,89,0,1,0.0,0,0,0
7882,86001,2011,8,132,0,1,0.0,0,0,0
7883,86001,2011,12,123,0,1,0.0,0,0,0
7884,86001,2011,1,105,0,1,0.0,0,0,0
7885,86001,2011,7,100,1,3,0.3333333333333333,0,0,0
7886,86001,2011,3,100,0,1,0.0,0,0,0
7887,86001,2011,5,123,1,1,1.0,0,0,1
7888,86001,2011,11,123,0,1,0.0,0,0,0
7889,8606,2011,8,17,0,1,0.0,0,0,0
7890,86320,2011,4,19,1,2,0.5,0,0,0
7891,86320,2011,12,15,2,3,0.6666666666666666,0,0,0
7892,86320,2011,7,12,1,1,1.0,0,0,0
7893,86320,2011,5,6,1,1,1.0,0,0,1
7894,86320,2011,11,18,2,6,0.3333333333333333,0,0,0
7895,86320,2011,10,13,3,5,0.6,0,0,0
7896,8638,2011,3,155,0,1,0.0,0,0,0
7897,86568,2011,4,110,1,1,1.0,0,0,1
7898,86568,2011,8,129,5,9,0.5555555555555556,0,0,0
7899,86568,2011,12,119,0,2,0.0,0,0,0
7900,86568,2011,1,100,1,6,0.1666666666666666,0,0,0
7901,86568,2011,2,88,0,5,0.0,0,0,0
7902,86568,2011,7,108,3,9,0.3333333333333333,0,0,0
7903,86568,2011,6,103,6,6,1.0,0,0,1
7904,86568,2011,3,117,8,9,0.8888888888888888,0,0,1
7905,86568,2011,5,104,3,7,0.4285714285714285,0,0,0
7906,86568,2011,11,117,1,1,1.0,0,0,0
7907,86568,2011,10,100,2,5,0.4,0,0,0
7908,86568,2011,9,120,2,3,0.6666666666666666,0,0,0
7909,86569,2011,8,11,0,1,0.0,0,0,0
7910,86569,2011,7,4,1,1,1.0,0,0,0
7911,86569,2011,3,2,1,1,1.0,0,0,1
7912,86569,2011,11,5,1,3,0.3333333333333333,0,0,0
7913,86569,2011,10,3,4,5,0.8,0,0,0
7914,86569,2011,9,6,0,1,0.0,0,0,0
7915,86571,2011,4,6,0,3,0.0,0,0,0
7916,86571,2011,12,13,1,1,1.0,0,0,0
7917,86571,2011,1,3,0,2,0.0,0,0,0
7918,86571,2011,7,8,1,1,1.0,0,0,0
7919,86571,2011,6,6,0,1,0.0,0,0,0
7920,86571,2011,3,5,1,1,1.0,0,0,1
7921,86571,2011,5,7,0,1,0.0,0,0,0
7922,86573,2011,4,22,1,1,1.0,0,0,1
7923,86573,2011,12,35,0,1,0.0,0,0,0
7924,86573,2011,1,31,0,1,0.0,0,0,0
7925,86573,2011,2,37,5,6,0.8333333333333334,0,0,1
7926,86573,2011,7,28,1,2,0.5,0,0,0
7927,86573,2011,6,23,2,6,0.3333333333333333,0,0,0
7928,86573,2011,3,32,1,2,0.5,0,0,0
7929,86573,2011,11,30,2,3,0.6666666666666666,0,0,0
7930,86573,2011,10,33,0,1,0.0,0,0,0
7931,86573,2011,9,29,1,1,1.0,0,0,0
7932,86749,2011,2,0,0,1,0.0,0,0,0
7933,86749,2011,11,0,0,1,0.0,0,0,0
7934,86757,2011,4,2,3,3,1.0,0,0,1
7935,86757,2011,8,2,1,1,1.0,0,0,0
7936,86757,2011,1,1,0,1,0.0,0,0,0
7937,86757,2011,2,6,0,1,0.0,0,0,0
7938,86757,2011,7,3,0,2,0.0,0,0,0
7939,86757,2011,3,2,2,4,0.5,0,0,0
7940,86757,2011,5,2,0,1,0.0,0,0,0
7941,86757,2011,10,8,3,3,1.0,0,0,0
7942,86865,2011,4,20,2,2,1.0,0,0,1
7943,86865,2011,8,18,0,3,0.0,0,0,0
7944,86865,2011,12,23,0,1,0.0,0,0,0
7945,86865,2011,2,28,2,5,0.4,0,0,0
7946,86865,2011,6,23,1,1,1.0,0,0,1
7947,86865,2011,3,22,1,1,1.0,0,0,1
7948,86865,2011,5,37,4,5,0.8,0,0,1
7949,86865,2011,11,11,0,3,0.0,0,0,0
7950,86865,2011,10,19,4,6,0.6666666666666666,0,0,0
7951,86865,2011,9,25,0,2,0.0,0,0,0
7952,86885,2011,4,3,0,1,0.0,0,0,0
7953,86885,2011,1,1,0,3,0.0,0,0,0
7954,86885,2011,5,4,1,2,0.5,0,0,0
7955,86885,2011,11,4,1,1,1.0,0,0,0
7956,86885,2011,10,1,0,1,0.0,0,0,0
7957,8758,2011,12,295,0,3,0.0,0,0,0
7958,8758,2011,1,308,0,1,0.0,0,0,0
7959,8758,2011,2,300,0,2,0.0,0,0,0
7960,8758,2011,3,376,0,1,0.0,0,0,0
7961,8758,2011,11,389,0,2,0.0,0,0,0
7962,8758,2011,9,382,0,1,0.0,0,0,0
7963,88001,2011,8,86,0,1,0.0,0,0,0
7964,88001,2011,7,63,0,1,0.0,0,0,0
7965,88564,2011,7,1,0,1,0.0,0,0,0
7966,91001,2011,5,97,0,1,0.0,0,0,0
7967,91001,2011,11,131,0,1,0.0,0,0,0
7968,91798,2011,8,3,0,1,0.0,0,0,0
7969,94001,2011,12,43,1,1,1.0,0,0,0
7970,94663,2011,1,0,0,1,0.0,0,0,0
7971,95001,2011,4,94,2,3,0.6666666666666666,0,0,0
7972,95001,2011,8,106,1,2,0.5,0,0,0
7973,95001,2011,12,82,0,3,0.0,0,0,0
7974,95001,2011,1,112,0,1,0.0,0,0,0
7975,95001,2011,2,94,2,3,0.6666666666666666,0,0,0
7976,95001,2011,7,79,0,1,0.0,0,0,0
7977,95001,2011,6,101,1,4,0.25,0,0,0
7978,95001,2011,3,125,0,3,0.0,0,0,0
7979,95001,2011,5,102,1,3,0.3333333333333333,0,0,0
7980,95001,2011,11,89,0,2,0.0,0,0,0
7981,95001,2011,10,99,0,1,0.0,0,0,0
7982,95001,2011,9,92,1,2,0.5,0,0,0
7983,95015,2011,4,8,1,2,0.5,0,0,0
7984,95015,2011,12,0,0,1,0.0,0,0,0
7985,95015,2011,1,1,0,2,0.0,0,0,0
7986,95015,2011,6,4,3,3,1.0,0,0,1
7987,95015,2011,3,1,0,1,0.0,0,0,0
7988,95015,2011,11,3,0,1,0.0,0,0,0
7989,95025,2011,4,4,1,2,0.5,0,0,0
7990,95025,2011,1,3,1,4,0.25,0,0,0
7991,95025,2011,2,2,1,1,1.0,0,0,1
7992,95025,2011,3,3,3,5,0.6,0,0,0
7993,95025,2011,5,9,0,4,0.0,0,0,0
7994,95025,2011,9,0,0,1,0.0,0,0,0
7995,95200,2011,12,0,2,2,1.0,0,0,0
7996,95200,2011,2,2,1,1,1.0,0,0,1
7997,95200,2011,6,2,1,1,1.0,0,0,1
7998,95200,2011,3,1,1,1,1.0,0,0,1
7999,95200,2011,10,3,0,1,0.0,0,0,0
8000,95200,2011,9,4,0,1,0.0,0,0,0
8001,97001,2011,8,50,1,1,1.0,0,0,0
8002,97001,2011,3,29,0,1,0.0,0,0,0
8003,97001,2011,11,56,0,1,0.0,0,0,0
8004,99001,2011,5,29,0,1,0.0,0,0,0
8005,99773,2011,1,15,0,2,0.0,0,0,0
8006,99773,2011,3,15,3,4,0.75,0,0,0
8007,99773,2011,5,17,0,1,0.0,0,0,0
8008,11001,2012,4,9355,0,1,0.0,0,0,0
8009,11001,2012,8,10292,1,2,0.5,0,0,0
8010,11001,2012,12,9938,0,4,0.0,0,0,0
8011,11001,2012,1,9565,0,5,0.0,0,0,0
8012,11001,2012,2,9074,1,1,1.0,0,0,1
8013,11001,2012,7,9945,0,3,0.0,0,0,0
8014,11001,2012,6,9636,1,2,0.5,0,0,0
8015,11001,2012,3,9875,0,3,0.0,0,0,0
8016,11001,2012,5,9776,0,1,0.0,0,0,0
8017,11001,2012,11,9644,1,2,0.5,0,1,0
8018,11001,2012,10,9925,1,6,0.1666666666666666,0,0,0
8019,11001,2012,9,10653,0,2,0.0,0,0,0
8020,13001,2012,8,2235,0,1,0.0,0,0,0
8021,13001,2012,5,1775,0,2,0.0,0,0,0
8022,13001,2012,9,2382,0,1,0.0,0,0,0
8023,13006,2012,9,7,0,2,0.0,0,0,0
8024,13052,2012,12,20,0,1,0.0,0,0,0
8025,13074,2012,4,11,0,1,0.0,0,0,0
8026,13160,2012,4,8,0,1,0.0,0,0,0
8027,13160,2012,7,10,0,1,0.0,0,0,0
8028,13160,2012,3,4,1,2,0.5,0,0,0
8029,13160,2012,11,1,0,1,0.0,0,1,0
8030,13244,2012,2,116,0,1,0.0,0,0,0
8031,13430,2012,12,326,0,1,0.0,0,0,0
8032,13442,2012,1,27,0,3,0.0,0,0,0
8033,13458,2012,8,4,0,2,0.0,0,0,0
8034,13458,2012,11,1,0,2,0.0,0,1,0
8035,13458,2012,9,4,0,1,0.0,0,0,0
8036,13468,2012,7,150,0,1,0.0,0,0,0
8037,13473,2012,12,7,0,1,0.0,0,0,0
8038,13473,2012,1,10,0,1,0.0,0,0,0
8039,13473,2012,6,2,0,1,0.0,0,0,0
8040,13473,2012,9,4,0,1,0.0,0,0,0
8041,13490,2012,12,0,0,1,0.0,0,0,0
8042,13490,2012,9,0,0,1,0.0,0,0,0
8043,13667,2012,3,9,0,1,0.0,0,0,0
8044,13670,2012,4,16,1,1,1.0,0,0,1
8045,13670,2012,1,26,0,1,0.0,0,0,0
8046,13670,2012,7,40,1,1,1.0,0,0,0
8047,13670,2012,6,23,0,1,0.0,0,0,0
8048,13670,2012,3,26,0,3,0.0,0,0,0
8049,13670,2012,5,28,1,3,0.3333333333333333,0,0,0
8050,13670,2012,11,26,0,1,0.0,0,1,0
8051,13683,2012,12,3,0,1,0.0,0,0,0
8052,13683,2012,2,3,0,1,0.0,0,0,0
8053,13683,2012,11,9,0,1,0.0,0,1,0
8054,13683,2012,10,4,0,1,0.0,0,0,0
8055,13688,2012,2,21,0,1,0.0,0,0,0
8056,13688,2012,7,23,0,1,0.0,0,0,0
8057,13688,2012,5,20,2,2,1.0,0,0,1
8058,13688,2012,10,38,1,1,1.0,0,0,0
8059,13744,2012,12,70,0,1,0.0,0,0,0
8060,13810,2012,4,7,0,1,0.0,0,0,0
8061,13810,2012,3,11,0,1,0.0,0,0,0
8062,13836,2012,11,7,0,1,0.0,0,1,0
8063,13894,2012,12,8,0,1,0.0,0,0,0
8064,15176,2012,11,122,0,1,0.0,0,1,0
8065,15223,2012,4,4,1,2,0.5,0,0,0
8066,15223,2012,8,7,0,1,0.0,0,0,0
8067,15223,2012,7,4,1,2,0.5,0,0,0
8068,15223,2012,6,9,0,2,0.0,0,0,0
8069,15223,2012,11,3,0,1,0.0,0,1,0
8070,15377,2012,4,1,0,1,0.0,0,0,0
8071,15377,2012,3,1,0,1,0.0,0,0,0
8072,15377,2012,9,1,0,1,0.0,0,0,0
8073,15425,2012,9,1,0,1,0.0,0,0,0
8074,15455,2012,9,22,0,1,0.0,0,0,0
8075,15480,2012,2,3,0,1,0.0,0,0,0
8076,15480,2012,3,4,0,1,0.0,0,0,0
8077,15507,2012,3,3,0,1,0.0,0,0,0
8078,15518,2012,3,0,1,2,0.5,0,0,0
8079,15531,2012,1,7,0,1,0.0,0,0,0
8080,15533,2012,12,0,0,1,0.0,0,0,0
8081,15550,2012,8,1,3,3,1.0,0,0,0
8082,15572,2012,3,85,0,1,0.0,0,0,0
8083,15664,2012,1,0,0,1,0.0,0,0,0
8084,17001,2012,1,422,0,1,0.0,0,0,0
8085,17001,2012,7,443,0,1,0.0,0,0,0
8086,17042,2012,1,17,1,1,1.0,0,0,1
8087,17272,2012,1,7,0,1,0.0,0,0,0
8088,17380,2012,7,166,0,1,0.0,0,0,0
8089,17380,2012,3,133,0,1,0.0,0,0,0
8090,17380,2012,5,154,1,1,1.0,0,0,1
8091,17442,2012,3,6,0,1,0.0,0,0,0
8092,17541,2012,10,7,0,1,0.0,0,0,0
8093,17614,2012,1,64,0,1,0.0,0,0,0
8094,17662,2012,12,17,0,2,0.0,0,0,0
8095,17662,2012,1,11,0,2,0.0,0,0,0
8096,17662,2012,7,7,1,1,1.0,0,0,0
8097,17662,2012,5,15,0,1,0.0,0,0,0
8098,17777,2012,8,13,0,1,0.0,0,0,0
8099,18001,2012,4,489,0,2,0.0,0,0,0
8100,18001,2012,8,520,1,2,0.5,0,0,0
8101,18001,2012,12,452,0,2,0.0,0,0,0
8102,18001,2012,1,489,3,5,0.6,0,0,0
8103,18001,2012,2,508,0,1,0.0,0,0,0
8104,18001,2012,7,436,0,1,0.0,0,0,0
8105,18001,2012,6,428,0,5,0.0,0,0,0
8106,18001,2012,11,459,3,3,1.0,0,1,0
8107,18001,2012,10,495,0,4,0.0,0,0,0
8108,18001,2012,9,467,2,3,0.6666666666666666,0,0,0
8109,18094,2012,1,6,0,1,0.0,0,0,0
8110,18094,2012,5,8,0,1,0.0,0,0,0
8111,18150,2012,4,21,1,1,1.0,0,0,1
8112,18150,2012,8,33,2,5,0.4,0,0,0
8113,18150,2012,12,26,1,3,0.3333333333333333,0,0,0
8114,18150,2012,1,21,0,2,0.0,0,0,0
8115,18150,2012,6,25,1,1,1.0,0,0,1
8116,18150,2012,3,24,1,3,0.3333333333333333,0,0,0
8117,18150,2012,11,34,2,4,0.5,0,1,0
8118,18150,2012,10,31,5,6,0.8333333333333334,0,0,0
8119,18205,2012,4,9,1,1,1.0,0,0,1
8120,18205,2012,1,13,0,1,0.0,0,0,0
8121,18205,2012,2,12,1,1,1.0,0,0,1
8122,18205,2012,7,9,2,2,1.0,0,0,0
8123,18205,2012,6,12,2,3,0.6666666666666666,0,0,0
8124,18205,2012,3,11,0,1,0.0,0,0,0
8125,18205,2012,10,7,0,1,0.0,0,0,0
8126,18247,2012,12,10,0,2,0.0,0,0,0
8127,18247,2012,1,3,0,1,0.0,0,0,0
8128,18247,2012,2,7,0,1,0.0,0,0,0
8129,18247,2012,6,5,0,2,0.0,0,0,0
8130,18247,2012,3,13,7,9,0.7777777777777778,0,0,1
8131,18256,2012,4,8,4,4,1.0,0,0,1
8132,18256,2012,8,10,2,3,0.6666666666666666,0,0,0
8133,18256,2012,12,11,4,4,1.0,0,0,0
8134,18256,2012,1,8,3,3,1.0,0,0,1
8135,18256,2012,6,11,3,6,0.5,0,0,0
8136,18256,2012,5,10,7,8,0.875,0,0,1
8137,18256,2012,10,9,1,2,0.5,0,0,0
8138,18256,2012,9,15,1,2,0.5,0,0,0
8139,18410,2012,4,6,4,5,0.8,0,0,1
8140,18410,2012,8,8,10,10,1.0,0,0,0
8141,18410,2012,12,7,1,3,0.3333333333333333,0,0,0
8142,18410,2012,1,6,0,1,0.0,0,0,0
8143,18410,2012,6,14,2,4,0.5,0,0,0
8144,18410,2012,3,11,1,2,0.5,0,0,0
8145,18410,2012,5,11,0,1,0.0,0,0,0
8146,18410,2012,11,7,1,2,0.5,0,1,0
8147,18410,2012,10,5,2,3,0.6666666666666666,0,0,0
8148,18410,2012,9,7,12,16,0.75,0,0,0
8149,18460,2012,8,3,1,2,0.5,0,0,0
8150,18460,2012,3,5,2,3,0.6666666666666666,0,0,0
8151,18460,2012,5,1,1,1,1.0,0,0,1
8152,18460,2012,11,6,1,1,1.0,0,1,0
8153,18460,2012,10,6,3,3,1.0,0,0,0
8154,18592,2012,4,21,3,3,1.0,0,0,1
8155,18592,2012,8,32,3,3,1.0,0,0,0
8156,18592,2012,12,18,3,3,1.0,0,0,0
8157,18592,2012,1,13,0,2,0.0,0,0,0
8158,18592,2012,2,18,2,3,0.6666666666666666,0,0,0
8159,18592,2012,7,21,4,5,0.8,0,0,0
8160,18592,2012,6,27,5,6,0.8333333333333334,0,0,1
8161,18592,2012,3,23,0,2,0.0,0,0,0
8162,18592,2012,5,28,4,6,0.6666666666666666,0,0,0
8163,18592,2012,11,16,6,6,1.0,0,1,0
8164,18592,2012,10,18,2,4,0.5,0,0,0
8165,18592,2012,9,26,3,3,1.0,0,0,0
8166,18610,2012,4,4,1,1,1.0,0,0,1
8167,18610,2012,1,5,0,2,0.0,0,0,0
8168,18610,2012,2,2,0,2,0.0,0,0,0
8169,18610,2012,7,1,2,3,0.6666666666666666,0,0,0
8170,18610,2012,5,1,2,3,0.6666666666666666,0,0,0
8171,18610,2012,11,10,0,1,0.0,0,1,0
8172,18610,2012,9,10,2,3,0.6666666666666666,0,0,0
8173,18753,2012,4,45,0,4,0.0,0,0,0
8174,18753,2012,8,54,3,10,0.3,0,0,0
8175,18753,2012,12,51,0,2,0.0,0,0,0
8176,18753,2012,1,40,3,5,0.6,0,0,0
8177,18753,2012,7,49,7,8,0.875,0,0,0
8178,18753,2012,6,57,2,7,0.2857142857142857,0,0,0
8179,18753,2012,3,39,3,7,0.4285714285714285,0,0,0
8180,18753,2012,5,48,5,5,1.0,0,0,1
8181,18753,2012,11,44,3,5,0.6,0,1,0
8182,18753,2012,10,52,0,1,0.0,0,0,0
8183,18753,2012,9,54,2,4,0.5,0,0,0
8184,18756,2012,8,6,0,1,0.0,0,0,0
8185,18756,2012,12,7,1,3,0.3333333333333333,0,0,0
8186,18756,2012,2,4,1,1,1.0,0,0,1
8187,18756,2012,7,5,0,1,0.0,0,0,0
8188,18756,2012,6,5,0,2,0.0,0,0,0
8189,18756,2012,5,0,0,1,0.0,0,0,0
8190,18756,2012,11,8,0,1,0.0,0,1,0
8191,18756,2012,9,6,1,2,0.5,0,0,0
8192,18785,2012,4,8,0,1,0.0,0,0,0
8193,18785,2012,2,7,2,2,1.0,0,0,1
8194,18785,2012,7,10,1,1,1.0,0,0,0
8195,18785,2012,6,9,0,1,0.0,0,0,0
8196,18785,2012,3,7,1,2,0.5,0,0,0
8197,18860,2012,8,6,0,1,0.0,0,0,0
8198,18860,2012,12,4,1,1,1.0,0,0,0
8199,18860,2012,2,1,0,2,0.0,0,0,0
8200,18860,2012,6,2,0,1,0.0,0,0,0
8201,18860,2012,11,4,2,2,1.0,0,1,0
8202,20001,2012,8,1198,0,2,0.0,0,0,0
8203,20001,2012,12,1194,0,2,0.0,0,0,0
8204,20001,2012,2,954,0,2,0.0,0,0,0
8205,20001,2012,7,1124,0,5,0.0,0,0,0
8206,20001,2012,6,1038,0,2,0.0,0,0,0
8207,20001,2012,3,1009,0,4,0.0,0,0,0
8208,20001,2012,10,1254,0,1,0.0,0,0,0
8209,20001,2012,9,1182,0,2,0.0,0,0,0
8210,20011,2012,1,254,0,1,0.0,0,0,0
8211,20011,2012,3,258,2,4,0.5,0,0,0
8212,20013,2012,4,22,0,1,0.0,0,0,0
8213,20013,2012,7,39,0,1,0.0,0,0,0
8214,20013,2012,11,22,1,1,1.0,0,1,0
8215,20013,2012,10,28,1,2,0.5,0,0,0
8216,20060,2012,5,19,0,1,0.0,0,0,0
8217,20175,2012,1,16,0,1,0.0,0,0,0
8218,20228,2012,5,16,0,1,0.0,0,0,0
8219,20228,2012,10,23,0,1,0.0,0,0,0
8220,20238,2012,4,7,1,1,1.0,0,0,1
8221,20238,2012,8,15,0,1,0.0,0,0,0
8222,20295,2012,8,1,0,1,0.0,0,0,0
8223,20295,2012,3,3,0,1,0.0,0,0,0
8224,20310,2012,5,3,0,2,0.0,0,0,0
8225,20383,2012,5,2,0,1,0.0,0,0,0
8226,20400,2012,1,14,1,2,0.5,0,0,0
8227,20400,2012,9,16,0,1,0.0,0,0,0
8228,20443,2012,8,2,1,3,0.3333333333333333,0,0,0
8229,20443,2012,12,0,0,1,0.0,0,0,0
8230,20443,2012,2,0,1,1,1.0,0,0,1
8231,20443,2012,6,3,1,1,1.0,0,0,1
8232,20443,2012,9,0,1,2,0.5,0,0,0
8233,20517,2012,6,4,0,1,0.0,0,0,0
8234,20550,2012,12,9,0,2,0.0,0,0,0
8235,20570,2012,12,7,0,1,0.0,0,0,0
8236,20570,2012,2,10,0,1,0.0,0,0,0
8237,20621,2012,2,5,0,1,0.0,0,0,0
8238,20710,2012,1,23,1,1,1.0,0,0,1
8239,20750,2012,8,9,1,1,1.0,0,0,0
8240,20750,2012,11,8,2,2,1.0,0,1,0
8241,20750,2012,10,2,1,1,1.0,0,0,0
8242,20787,2012,8,6,0,1,0.0,0,0,0
8243,20787,2012,12,7,0,1,0.0,0,0,0
8244,23001,2012,4,1039,0,2,0.0,0,0,0
8245,23001,2012,8,1416,0,1,0.0,0,0,0
8246,23001,2012,1,1277,0,1,0.0,0,0,0
8247,23001,2012,2,1159,0,1,0.0,0,0,0
8248,23001,2012,7,1348,0,1,0.0,0,0,0
8249,23001,2012,6,1192,0,1,0.0,0,0,0
8250,23001,2012,11,1280,0,1,0.0,0,1,0
8251,23001,2012,10,1321,0,2,0.0,0,0,0
8252,23001,2012,9,1375,0,2,0.0,0,0,0
8253,23068,2012,8,34,0,1,0.0,0,0,0
8254,23068,2012,1,29,0,2,0.0,0,0,0
8255,23068,2012,2,25,0,3,0.0,0,0,0
8256,23079,2012,8,6,0,1,0.0,0,0,0
8257,23079,2012,6,20,0,1,0.0,0,0,0
8258,23079,2012,5,8,1,1,1.0,0,0,1
8259,23090,2012,1,13,0,1,0.0,0,0,0
8260,23090,2012,3,6,0,1,0.0,0,0,0
8261,23162,2012,4,144,0,1,0.0,0,0,0
8262,23162,2012,5,160,0,1,0.0,0,0,0
8263,23466,2012,2,198,0,1,0.0,0,0,0
8264,23466,2012,7,181,0,2,0.0,0,0,0
8265,23466,2012,6,162,1,2,0.5,0,0,0
8266,23466,2012,3,178,0,1,0.0,0,0,0
8267,23466,2012,11,138,1,2,0.5,0,1,0
8268,23466,2012,10,146,1,2,0.5,0,0,0
8269,23555,2012,6,75,0,3,0.0,0,0,0
8270,23555,2012,5,59,0,1,0.0,0,0,0
8271,23580,2012,4,11,0,1,0.0,0,0,0
8272,23580,2012,12,24,3,4,0.75,0,0,0
8273,23580,2012,7,13,0,1,0.0,0,0,0
8274,23580,2012,6,16,1,2,0.5,0,0,0
8275,23580,2012,3,17,0,2,0.0,0,0,0
8276,23580,2012,5,21,1,1,1.0,0,0,1
8277,23580,2012,10,25,1,1,1.0,0,0,0
8278,23672,2012,11,9,0,1,0.0,0,1,0
8279,23675,2012,1,18,0,2,0.0,0,0,0
8280,23675,2012,3,8,0,1,0.0,0,0,0
8281,23807,2012,4,59,1,4,0.25,0,0,0
8282,23807,2012,8,79,6,8,0.75,0,0,0
8283,23807,2012,12,73,1,1,1.0,0,0,0
8284,23807,2012,1,76,0,3,0.0,0,0,0
8285,23807,2012,2,59,0,2,0.0,0,0,0
8286,23807,2012,7,73,0,3,0.0,0,0,0
8287,23807,2012,6,63,1,2,0.5,0,0,0
8288,23807,2012,3,59,0,2,0.0,0,0,0
8289,23807,2012,5,59,2,3,0.6666666666666666,0,0,0
8290,23807,2012,11,66,2,3,0.6666666666666666,0,1,0
8291,23807,2012,10,94,2,3,0.6666666666666666,0,0,0
8292,23807,2012,9,76,0,1,0.0,0,0,0
8293,23855,2012,2,19,0,1,0.0,0,0,0
8294,25120,2012,7,0,0,1,0.0,0,0,0
8295,25148,2012,11,1,0,1,0.0,0,1,0
8296,25175,2012,4,228,0,1,0.0,0,0,0
8297,25290,2012,3,189,0,1,0.0,0,0,0
8298,25307,2012,1,271,0,1,0.0,0,0,0
8299,25307,2012,6,287,1,1,1.0,0,0,1
8300,25307,2012,3,265,0,2,0.0,0,0,0
8301,25307,2012,9,289,0,1,0.0,0,0,0
8302,25320,2012,7,28,0,1,0.0,0,0,0
8303,25513,2012,4,34,1,1,1.0,0,0,1
8304,25513,2012,2,37,0,1,0.0,0,0,0
8305,25662,2012,8,10,0,1,0.0,0,0,0
8306,25740,2012,11,0,0,1,0.0,0,1,0
8307,25754,2012,4,165,0,1,0.0,0,0,0
8308,25754,2012,2,209,0,1,0.0,0,0,0
8309,25754,2012,5,193,0,1,0.0,0,0,0
8310,25754,2012,11,185,0,1,0.0,0,1,0
8311,25754,2012,9,226,0,1,0.0,0,0,0
8312,25785,2012,4,4,1,1,1.0,0,0,1
8313,25817,2012,10,0,0,1,0.0,0,0,0
8314,25823,2012,2,1,0,1,0.0,0,0,0
8315,25839,2012,1,0,0,1,0.0,0,0,0
8316,25862,2012,1,3,0,1,0.0,0,0,0
8317,25875,2012,8,13,0,1,0.0,0,0,0
8318,25878,2012,1,9,0,1,0.0,0,0,0
8319,25885,2012,11,5,0,1,0.0,0,1,0
8320,27001,2012,4,340,1,2,0.5,0,0,0
8321,27001,2012,8,379,1,3,0.3333333333333333,0,0,0
8322,27001,2012,12,325,0,1,0.0,0,0,0
8323,27001,2012,1,328,1,6,0.1666666666666666,0,0,0
8324,27001,2012,2,291,0,1,0.0,0,0,0
8325,27001,2012,7,380,0,3,0.0,0,0,0
8326,27001,2012,6,330,0,5,0.0,0,0,0
8327,27001,2012,3,319,0,22,0.0,0,0,0
